"time_period","time_identifier","geographic_level","country_code","country_name","version","establishment_type_group","qualification_type","qualification_detailed","grade_structure","subject","discount_code","subject_discount_group","grade","number_achieving"
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Biology","RH3","Biology","U",3
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Biology","RH3","Biology","X",2
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Business","AA3","Business Studies","B",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Business","AA3","Business Studies","C",2
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Business","AA3","Business Studies","D",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Business","AA3","Business Studies","E",5
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Business","AA3","Business Studies","Total exam entries",15
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Business","AA3","Business Studies","U",6
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Chemistry","RD1","Chemistry (General)","A",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Chemistry","RD1","Chemistry (General)","E",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Chemistry","RD1","Chemistry (General)","Total exam entries",6
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Chemistry","RD1","Chemistry (General)","U",3
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Chemistry","RD1","Chemistry (General)","X",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Computer Science","CK1","Computer Science","A",8
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Computer Science","CK1","Computer Science","B",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Computer Science","CK1","Computer Science","Total exam entries",9
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Economics","EB","Economics","A",3
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Economics","EB","Economics","B",3
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Economics","EB","Economics","C",7
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Economics","EB","Economics","D",5
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Economics","EB","Economics","E",9
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Economics","EB","Economics","Total exam entries",37
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Economics","EB","Economics","U",9
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Economics","EB","Economics","X",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","English Language","FK2B","English Language","Total exam entries",5
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","English Language","FK2B","English Language","X",5
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Film Studies","KA2","Media Studies","A",3
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Film Studies","KA2","Media Studies","B",7
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Film Studies","KA2","Media Studies","C",5
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Film Studies","KA2","Media Studies","D",3
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Film Studies","KA2","Media Studies","Total exam entries",18
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","French","FKF","French Language","A",11
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","French","FKF","French Language","B",4
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","French","FKF","French Language","C",3
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","French","FKF","French Language","Total exam entries",18
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","German","FKG","German","A",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","German","FKG","German","B",2
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","German","FKG","German","Total exam entries",3
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Latin","F1L","Latin","A",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Latin","F1L","Latin","Total exam entries",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Law","EC1","Law / Legal Studies","C",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Law","EC1","Law / Legal Studies","E",4
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Law","EC1","Law / Legal Studies","Total exam entries",24
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Law","EC1","Law / Legal Studies","U",18
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Law","EC1","Law / Legal Studies","X",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Mathematics AS level","RB1","Maths (General)","A",25
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Mathematics AS level","RB1A","Maths (Further)","A",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Mathematics AS level","RB1","Maths (General)","B",4
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Mathematics AS level","RB1","Maths (General)","C",7
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Mathematics AS level","RB1","Maths (General)","D",7
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Mathematics AS level","RB1","Maths (General)","E",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Mathematics AS level","RB1A","Maths (Further)","E",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Mathematics AS level","RB1","Maths (General)","Total exam entries",56
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Mathematics AS level","RB1A","Maths (Further)","Total exam entries",2
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Mathematics AS level","RB1","Maths (General)","U",12
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Other Design and Technology","VF2","D & T Product Design","A",20
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Other Design and Technology","VF2","D & T Product Design","B",2
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Other Design and Technology","VF2","D & T Product Design","Total exam entries",22
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Physics","RC1","Physics (General)","A",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Physics","RC1","Physics (General)","Total exam entries",3
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Physics","RC1","Physics (General)","U",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Physics","RC1","Physics (General)","X",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Religious Studies","DD1","Religious Studies","A",17
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Religious Studies","DD1","Religious Studies","B",16
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Religious Studies","DD1","Religious Studies","C",14
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Religious Studies","DD1","Religious Studies","D",7
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Religious Studies","DD1","Religious Studies","E",2
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Religious Studies","DD1","Religious Studies","Total exam entries",66
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Religious Studies","DD1","Religious Studies","U",10
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EA","Government / Politics Studies","A",22
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EE2","Sociology","A",13
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","PK1","Psychology (General)","A",2
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","PK1","Psychology (General)","B",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EA","Government / Politics Studies","B",10
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EE2","Sociology","B",10
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EA","Government / Politics Studies","C",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EE2","Sociology","C",5
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EA","Government / Politics Studies","D",3
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EE2","Sociology","D",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","PK1","Psychology (General)","E",1
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","PK1","Psychology (General)","Total exam entries",4
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EA","Government / Politics Studies","Total exam entries",41
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EE2","Sociology","Total exam entries",29
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EA","Government / Politics Studies","U",4
"202425","Academic year","National","E92000001","England","Revised","All schools","AS level","GCE AS level","A / B / C / D / E / U / X","Social Studies","EA","Government / Politics Studies","X",1
"202425","Academic year","National","E92000001","England","Revised","All schools","FSMQ","Free standing Maths Qual Level 3","A / B / C / D / E / U / X","Mathematics","RB1C","Additional Maths (FSMQ)","A",2465
"202425","Academic year","National","E92000001","England","Revised","All schools","FSMQ","Free standing Maths Qual Level 3","A / B / C / D / E / U / X","Mathematics","RB1C","Additional Maths (FSMQ)","B",683
"202425","Academic year","National","E92000001","England","Revised","All schools","FSMQ","Free standing Maths Qual Level 3","A / B / C / D / E / U / X","Mathematics","RB1C","Additional Maths (FSMQ)","C",644
"202425","Academic year","National","E92000001","England","Revised","All schools","FSMQ","Free standing Maths Qual Level 3","A / B / C / D / E / U / X","Mathematics","RB1C","Additional Maths (FSMQ)","D",430
"202425","Academic year","National","E92000001","England","Revised","All schools","FSMQ","Free standing Maths Qual Level 3","A / B / C / D / E / U / X","Mathematics","RB1C","Additional Maths (FSMQ)","E",316
"202425","Academic year","National","E92000001","England","Revised","All schools","FSMQ","Free standing Maths Qual Level 3","A / B / C / D / E / U / X","Mathematics","RB1C","Additional Maths (FSMQ)","Total exam entries",5154
"202425","Academic year","National","E92000001","England","Revised","All schools","FSMQ","Free standing Maths Qual Level 3","A / B / C / D / E / U / X","Mathematics","RB1C","Additional Maths (FSMQ)","U",584
"202425","Academic year","National","E92000001","England","Revised","All schools","FSMQ","Free standing Maths Qual Level 3","A / B / C / D / E / U / X","Mathematics","RB1C","Additional Maths (FSMQ)","X",32
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 6 Performing Arts Graded Examination","Grade 6 Drama Music Lit Speech","D / M / P / F / U / X","Music","LFTM","Theory of Music","Merit",7
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 6 Performing Arts Graded Examination","Grade 6 Drama Music Lit Speech","D / M / P / F / U / X","Music","LFTM","Theory of Music","Pass",7
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 6 Performing Arts Graded Examination","Grade 6 Drama Music Lit Speech","D / M / P / F / U / X","Music","LFTM","Theory of Music","Total exam entries",14
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 6 Performing Arts Graded Examination","Grade 6 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Distinction",302
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 6 Performing Arts Graded Examination","Grade 6 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Merit",554
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 6 Performing Arts Graded Examination","Grade 6 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Pass",338
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 6 Performing Arts Graded Examination","Grade 6 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Total exam entries",1194
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 7 Performing Arts Graded Examination","Grade 7 Drama Music Lit Speech","D / M / P / F / U / X","Music","LFTM","Theory of Music","Distinction",1
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 7 Performing Arts Graded Examination","Grade 7 Drama Music Lit Speech","D / M / P / F / U / X","Music","LFTM","Theory of Music","Merit",2
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 7 Performing Arts Graded Examination","Grade 7 Drama Music Lit Speech","D / M / P / F / U / X","Music","LFTM","Theory of Music","Pass",1
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 7 Performing Arts Graded Examination","Grade 7 Drama Music Lit Speech","D / M / P / F / U / X","Music","LFTM","Theory of Music","Total exam entries",4
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 7 Performing Arts Graded Examination","Grade 7 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Distinction",238
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 7 Performing Arts Graded Examination","Grade 7 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Merit",326
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 7 Performing Arts Graded Examination","Grade 7 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Pass",171
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 7 Performing Arts Graded Examination","Grade 7 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Total exam entries",735
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 8 Performing Arts Graded Examination","Grade 8 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Distinction",236
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 8 Performing Arts Graded Examination","Grade 8 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Merit",142
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 8 Performing Arts Graded Examination","Grade 8 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Pass",56
"202425","Academic year","National","E92000001","England","Revised","All schools","Grade 8 Performing Arts Graded Examination","Grade 8 Music or Dance","D / M / P / F / U / X","Music","LH1","Music Performance: Group","Total exam entries",434
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Animal Care","SP2","Animal Care","Level 1 distinction",372
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Animal Care","SP2","Animal Care","Level 1 merit",185
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Animal Care","SP2","Animal Care","Level 1 pass",76
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Animal Care","SP2","Animal Care","Level 2 distinction",196
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Animal Care","SP2","Animal Care","Level 2 distinction star",57
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Animal Care","SP2","Animal Care","Level 2 merit",358
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Animal Care","SP2","Animal Care","Level 2 pass",529
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Animal Care","SP2","Animal Care","Total exam entries",1828
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Animal Care","SP2","Animal Care","U",35
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Animal Care","SP2","Animal Care","X",20
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Art & Design","JA2","Art & Design","Level 1 distinction",494
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Art & Design","JA2","Art & Design","Level 1 merit",254
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Art & Design","JA2","Art & Design","Level 1 pass",126
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Art & Design","JA2","Art & Design","Level 2 distinction",463
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Art & Design","JA2","Art & Design","Level 2 distinction star",206
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Art & Design","JA2","Art & Design","Level 2 merit",678
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Art & Design","JA2","Art & Design","Level 2 pass",837
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Art & Design","JA2","Art & Design","Total exam entries",3161
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Art & Design","JA2","Art & Design","U",91
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Art & Design","JA2","Art & Design","X",12
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Business","AA3","Business Studies","Level 1 distinction",3291
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Business","AA3","Business Studies","Level 1 merit",1823
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Business","AA3","Business Studies","Level 1 pass",1004
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Business","AA3","Business Studies","Level 2 distinction",2439
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Business","AA3","Business Studies","Level 2 distinction star",559
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Business","AA3","Business Studies","Level 2 merit",5024
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Business","AA3","Business Studies","Level 2 pass",5749
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Business","AA3","Business Studies","Total exam entries",21002
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Business","AA3","Business Studies","U",1030
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Business","AA3","Business Studies","X",83
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Childcare","PT21","Childcare Skills","Level 1 distinction",679
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Childcare","PT21","Childcare Skills","Level 1 merit",391
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Childcare","PT21","Childcare Skills","Level 1 pass",228
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Childcare","PT21","Childcare Skills","Level 2 distinction",431
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Childcare","PT21","Childcare Skills","Level 2 distinction star",100
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Childcare","PT21","Childcare Skills","Level 2 merit",849
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Childcare","PT21","Childcare Skills","Level 2 pass",1033
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Childcare","PT21","Childcare Skills","Total exam entries",3884
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Childcare","PT21","Childcare Skills","U",164
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Childcare","PT21","Childcare Skills","X",9
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Construction","TA2","Construction and the Built Environment (Construction)","Level 1 distinction",634
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Construction","TA2","Construction and the Built Environment (Construction)","Level 1 merit",331
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Construction","TA2","Construction and the Built Environment (Construction)","Level 1 pass",167
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Construction","TA2","Construction and the Built Environment (Construction)","Level 2 distinction",228
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Construction","TA2","Construction and the Built Environment (Construction)","Level 2 distinction star",10
